location,itm_east,itm_north,longitude,latitude,type,lighting,suitable_for_the_disabled,parking
הר חברון,217531,593098,35.18349564,31.42947387,מגרש ספורט,yes,yes,yes
הר חברון,203007,607915,35.03048377,31.56298956,מגרש ספורט,yes,yes,yes
הר חברון,600224,207656,39.06954189,27.89800117,מגרש ספורט,yes,yes,yes
הר חברון,210653,585943,35.11121603,31.36491074,מגרש ספורט,yes,yes,yes
הר חברון,201695,606596,35.0166883,31.55107431,כדורסל,yes,no,yes
הר חברון,191136,588954,34.90599044,31.39175345,כדורסל,yes,yes,yes
הר חברון,207695,600045,35.07995681,31.49206935,כדורסל,yes,yes,yes
הר חברון,210691,585956,35.11161533,31.36502827,כדורסל,yes,yes,yes
הר חברון,217393,593371,35.18204355,31.4319358,כדורסל,yes,yes,yes
הר חברון,206405,584979,35.06657851,31.35617616,מגרש ספורט,yes,yes,yes
הר חברון,215755,599104,35.16479264,31.48363703,כדורסל,yes,yes,yes
הר חברון,215730,591441,35.16455888,31.41452495,כדורסל,yes,yes,yes
הר חברון,211041,589088,35.11526745,31.39327843,אולם ספורט,yes,yes,yes
הר חברון,210773,588919,35.11245117,31.39175223,כדורסל,yes,yes,yes
הר חברון,195804,587051,34.95511411,31.37469529,כדורסל,yes,yes,yes
הר חברון,202615,593877,35.02659474,31.43637782,כדורסל,yes,yes,yes
הר חברון,200991,588420,35.00961395,31.38713668,כדורסל,yes,yes,yes
הר חברון,203007,607916,35.03048375,31.56299858,כדורסל,yes,yes,yes
הר חברון,210722,586014,35.11194066,31.36555161,כדורסל,yes,yes,yes
הר חברון,211018,589166,35.11502496,31.39398175,כדורגל,yes,yes,yes
הר חברון,210683,589042,35.11150383,31.39286088,כדורסל,yes,yes,yes
הר חברון,202570,593980,35.02611963,31.43730611,מגרש ספורט,yes,yes,yes
הר חברון,207754,600220,35.08057571,31.49364825,כדורסל,yes,yes,yes
הרצליה,184430,674850,34.83239662,32.16620315,כדורסל,yes,yes,yes
הרצליה,183760,674610,34.82530248,32.16401781,אולם ספורט,yes,yes,yes
הרצליה,183760,674610,34.82530248,32.16401781,מגרש ספורט,yes,yes,yes
הרצליה,182510,675450,34.81201828,32.17155226,כדורסל,yes,yes,yes
הרצליה,184460,675630,34.8326861,32.1732379,אולם ספורט,yes,yes,yes
הרצליה,184460,675630,34.8326861,32.1732379,מגרש ספורט,yes,yes,yes
הרצליה,186430,676090,34.85355708,32.17744572,מגרש ספורט,yes,yes,yes
הרצליה,182880,675260,34.81594839,32.16985101,אולם ספורט,yes,yes,yes
הרצליה,183870,675300,34.82644294,32.17024352,מגרש ספורט,yes,yes,yes
הרצליה,187020,675200,34.85984307,32.16943714,כדורסל,yes,yes,yes
הרצליה,186860,674590,34.85816756,32.16393168,כדורסל,yes,yes,yes
הרצליה,186640,674540,34.85583696,32.16347439,אולם ספורט,yes,no,yes
הרצליה,183690,675300,34.82453456,32.1702378,כדורגל,yes,yes,yes
הרצליה,183450,674710,34.82201229,32.16490969,כדורגל,yes,yes,yes
הרצליה,183870,675300,34.82644294,32.17024352,מגרש ספורט,yes,yes,yes
הרצליה,183450,674710,34.82201229,32.16490969,כדורגל,yes,yes,yes
הרצליה,183450,674710,34.82201229,32.16490969,כדורגל,yes,yes,yes
הרצליה,185840,673120,34.84740581,32.15064554,מגרש ספורט,yes,yes,yes
הרצליה,186060,675070,34.84966965,32.1682367,כדורסל,yes,yes,yes
הרצליה,186500,674300,34.85436105,32.16130603,טניס,no,no,yes
הרצליה,185260,674000,34.84122642,32.15856365,מגרש ספורט,yes,no,yes
הרצליה,186430,676090,34.85355708,32.17744572,אולם ספורט,yes,no,yes
הרצליה,186440,676090,34.85366311,32.17744601,מגרש ספורט,yes,no,no
הרצליה,183810,674870,34.82582286,32.166364,כדורסל,yes,yes,yes
הרצליה,183810,674870,34.82582286,32.166364,טניס,yes,no,yes
הרצליה,184690,674620,34.83516142,32.16413715,אולם ספורט,yes,yes,yes
הרצליה,184690,674620,34.83516142,32.16413715,מגרש ספורט,yes,yes,yes
הרצליה,181590,675090,34.80227849,32.16827526,אולם ספורט,no,yes,yes
הרצליה,181590,675090,34.80227849,32.16827526,מגרש ספורט,yes,no,yes
הרצליה,186640,674540,34.85583696,32.16347439,מגרש ספורט,yes,yes,yes
הרצליה,185080,674240,34.83930964,32.16072242,אולם ספורט,yes,no,yes
הרצליה,186650,675700,34.85590314,32.17393526,אולם ספורט,yes,no,yes
הרצליה,185720,675970,34.84603321,32.17634249,כדורסל,yes,yes,yes
הרצליה,182590,677070,34.81280392,32.18616353,אולם ספורט,yes,yes,yes
הרצליה,186650,675700,34.85590314,32.17393526,אולם ספורט,yes,yes,yes
הרצליה,186650,675700,34.85590314,32.17393526,מגרש ספורט,yes,no,yes
הרצליה,184460,675190,34.83270222,32.16927011,אולם ספורט,yes,yes,yes
הרצליה,184460,675190,34.83270222,32.16927011,מגרש ספורט,yes,yes,yes
הרצליה,186100,675530,34.85007766,32.17238604,אולם ספורט,yes,yes,yes
הרצליה,186100,675530,34.85007766,32.17238604,מגרש ספורט,yes,yes,yes
הרצליה,185980,676180,34.84878259,32.17824399,אולם ספורט,yes,yes,yes
הרצליה,185980,676180,34.84878259,32.17824399,מגרש ספורט,yes,yes,yes
הרצליה,185400,673310,34.84273511,32.15234566,מגרש ספורט,yes,yes,yes
הרצליה,182280,677150,34.80951359,32.18687472,כדורסל,yes,yes,yes
הרצליה,185720,674770,34.84607559,32.16552122,כדורסל,yes,yes,yes
הרצליה,186430,676090,34.85355708,32.17744572,אולם ספורט,yes,yes,yes
הרצליה,184790,675440,34.83619181,32.17153477,אולם ספורט,yes,yes,yes
הרצליה,184790,675440,34.83619181,32.17153477,מגרש ספורט,yes,yes,yes
הרצליה,184800,673890,34.83635405,32.15755761,אולם ספורט,yes,yes,yes
הרצליה,184800,673890,34.83635405,32.15755761,כדורסל,yes,yes,yes
הרצליה,186060,675070,34.84966965,32.1682367,אולם ספורט,yes,no,yes
הרצליה,184110,674710,34.82900927,32.16493065,מגרש ספורט,yes,yes,yes
הרצליה,186935,675162,34.85894319,32.16909201,אולם ספורט,yes,no,yes
זבולון,210596,741351,35.10917389,32.76638538,אולם ספורט,yes,yes,yes
זבולון,213250,742080,35.13749357,32.77297716,אולם ספורט,yes,no,yes
זבולון,211760,742480,35.12158714,32.77657445,אולם ספורט,yes,no,yes
זבולון,214050,740850,35.14603939,32.76189047,מגרש ספורט,yes,no,yes
זבולון,214110,740820,35.14667988,32.76162026,אולם ספורט,no,no,no
זכרון יעקב,196820,719460,34.96268353,32.56879373,אולם ספורט,yes,yes,yes
זכרון יעקב,195550,719150,34.94916739,32.56597164,טניס,no,no,yes
זכרון יעקב,195510,719180,34.94874068,32.56624129,מגרש ספורט,no,no,yes
זכרון יעקב,196000,718450,34.95397677,32.5596692,כדורסל,yes,no,yes
זכרון יעקב,195400,719780,34.94755391,32.57164924,אולם ספורט,no,yes,no
זכרון יעקב,196600,719320,34.9603442,32.56752679,כדורסל,yes,yes,yes
זכרון יעקב,195620,721600,34.94985035,32.58806536,מגרש ספורט,no,no,no
זכרון יעקב,196720,718950,34.96163104,32.56419288,כדורסל,no,no,no
זכרון יעקב,195790,720820,34.95168078,32.58103559,אולם ספורט,yes,yes,yes
זכרון יעקב,196140,719050,34.95545251,32.56508252,אולם ספורט,yes,no,yes
זכרון יעקב,196120,719010,34.95524054,32.56472141,כדורסל,no,yes,yes
זכרון יעקב,195930,720290,34.95318516,32.57625945,כדורסל,yes,no,yes
זכרון יעקב,196780,718440,34.96228229,32.55959531,כדורגל,yes,yes,yes
זכרון יעקב,195750,720080,34.95127353,32.57436198,אולם ספורט,yes,yes,yes
זכרון יעקב,195660,720080,34.95031507,32.57436005,כדורגל,yes,yes,yes
זכרון יעקב,196110,719280,34.95512732,32.56715585,כדורסל,yes,yes,yes
זכרון יעקב,196841,718980,34.96291876,32.56446588,כדורגל,yes,yes,yes
זכרון יעקב,196745,719524,34.96188331,32.5693693,אולם ספורט,no,yes,yes
זכרון יעקב,196631,719472,34.9606706,32.56889805,מגרש ספורט,yes,yes,yes
זכרון יעקב,195780,720870,34.95157302,32.58148624,מגרש ספורט,yes,yes,yes
זמר,204226,697908,35.04189909,32.37457698,כדורסל,no,yes,yes
זמר,203663,696921,35.03593313,32.36566878,אולם ספורט,yes,yes,yes
זמר,204811,696792,35.04813269,32.36452123,אולם ספורט,yes,yes,yes
זמר,203246,696364,35.03151205,32.36063998,אולם ספורט,yes,yes,yes
זמר,203252,696359,35.03157588,32.36059498,כדורסל,yes,yes,yes
זמר,202833,696700,35.02711823,32.3636638,כדורסל,no,yes,yes
זמר,203766,696475,35.03703492,32.36164839,כדורסל,yes,yes,yes
זמר,203124,697439,35.03019726,32.3703321,כדורגל,yes,yes,yes
זמר,203511,697022,35.03431641,32.36657738,אולם ספורט,yes,yes,yes
זמר,203737,696967,35.03671862,32.36608464,כדורסל,yes,yes,yes
זמר,204656,696895,35.04648421,32.36544798,כדורסל,yes,yes,yes
זמר,203248,697087,35.03152088,32.36715973,מגרש ספורט,yes,yes,yes
זמר,204201,694474,35.04168895,32.34361022,כדורגל,no,yes,yes
זרזיר,737575,221350,40.46582554,27.97497512,מגרש ספורט,yes,yes,yes
זרזיר,221833,737368,35.22909014,32.73050425,מגרש ספורט,no,yes,yes
זרזיר,222132,737241,35.23227957,32.72935841,כדורסל,yes,yes,yes
זרזיר,220253,736747,35.21223398,32.7249068,מגרש ספורט,yes,yes,yes
זרזיר,221205,736051,35.22238817,32.71862985,מגרש ספורט,yes,yes,yes
זרזיר,221454,735641,35.22504335,32.71493243,מגרש ספורט,no,yes,yes
זרזיר,221445,736913,35.22494996,32.72640221,אולם ספורט,yes,no,yes
זרזיר,221466,736866,35.22517389,32.72597837,מגרש ספורט,yes,no,yes
חבל אילות,198180,402374,34.98388903,29.70893233,מגרש ספורט,yes,yes,yes
חבל אילות,205890,422330,35.06331181,29.88906793,אולם ספורט,yes,yes,yes
חבל אילות,198297,402300,34.98509956,29.70826677,מגרש ספורט,yes,yes,yes
חבל אילות,200305,424332,35.00545691,29.90705348,מגרש ספורט,yes,yes,yes
חבל אילות,196000,388065,34.96167093,29.57980646,כדורגל,yes,yes,yes
חבל אילות,200842,411897,35.01123342,29.79488446,כדורגל,yes,yes,yes
חבל אילות,200842,411897,35.01123342,29.79488446,כדורסל,no,yes,yes
חבל אילות,205991,427987,35.06428594,29.94010102,טניס,yes,yes,yes
חבל אילות,205901,428055,35.06335286,29.94071345,כדורגל,no,no,yes
חבל אילות,205901,428055,35.06335286,29.94071345,מגרש ספורט,yes,no,yes
חבל אילות,212102,444000,35.12747131,30.08460508,טניס,yes,yes,yes
חבל אילות,212102,444000,35.12747131,30.08460508,כדורגל,yes,yes,yes
חבל אילות,212102,444000,35.12747131,30.08460508,כדורסל,yes,yes,yes
חבל אילות,205273,423262,35.05691189,29.89746857,אולם ספורט,yes,yes,yes
חבל אילות,205194,422830,35.05609974,29.89357055,טניס,yes,yes,yes
חבל אילות,205194,422830,35.05609974,29.89357055,כדורגל,yes,yes,yes
חבל אילות,205177,423353,35.05591674,29.89828837,כדורסל,yes,yes,yes
חבל אילות,208253,433000,35.08766252,29.985346,כדורגל,yes,yes,yes
חבל אילות,208253,433000,35.08766252,29.985346,מגרש ספורט,yes,yes,yes
חבל אילות,202000,440000,35.02275046,30.04841866,כדורגל,yes,yes,yes
חבל אילות,202000,440000,35.02275046,30.04841866,כדורסל,no,yes,yes
חבל אילות,203312,438753,35.0363737,30.03718777,כדורגל,yes,yes,yes
חבל אילות,203312,438753,35.0363737,30.03718777,כדורסל,yes,yes,yes
חבל אילות,201817,416115,35.02124831,29.83295003,כדורגל,yes,yes,yes
חבל אילות,201817,416115,35.02124831,29.83295003,כדורסל,yes,yes,yes
חבל אילות,205663,431186,35.06084708,29.96895546,טניס,yes,yes,yes
חבל אילות,205663,431186,35.06084708,29.96895546,כדורגל,no,yes,yes
חבל אילות,205663,431186,35.06084708,29.96895546,כדורסל,yes,yes,yes
חבל אילות,205273,423295,35.05691145,29.89776626,מגרש ספורט,yes,yes,yes
חבל יבנה,170143,637064,34.6828652,31.82492138,מגרש ספורט,yes,yes,yes
חבל יבנה,170636,636759,34.6880877,31.82219212,מגרש ספורט,yes,yes,yes
חבל יבנה,173590,635903,34.71932815,31.81459543,מגרש ספורט,yes,yes,yes
חבל יבנה,177968,642514,34.76528256,31.87438195,מגרש ספורט,no,no,no
חבל יבנה,174276,640377,34.72636509,31.85496966,מגרש ספורט,no,no,no
חבל יבנה,177332,640572,34.75864562,31.85684547,כדורסל,no,no,no
חבל יבנה,174366,640591,34.72730606,31.85690309,כדורסל,yes,yes,yes
חבל יבנה,170938,636371,34.69129676,31.81870602,אולם ספורט,yes,yes,yes
חבל יבנה,170912,636477,34.69101687,31.81966083,מגרש ספורט,no,no,no
חבל יבנה,173797,636340,34.72149379,31.81854465,כדורסל,yes,yes,yes
חבל יבנה,170168,637105,34.68312717,31.8252922,אולם ספורט,no,yes,yes
חבל יבנה,170168,637105,34.68312717,31.8252922,כדורסל,yes,no,yes
חבל יבנה,173628,635974,34.71972612,31.81523724,אולם ספורט,yes,yes,yes
חבל יבנה,173740,636040,34.72090588,31.81583694,כדורסל,yes,yes,yes
חבל יבנה,173826,635722,34.72182906,31.81297263,מגרש ספורט,no,no,no
חבל יבנה,177321,640601,34.75852814,31.85710659,מגרש ספורט,no,no,no
חבל יבנה,174329,636139,34.72712188,31.81675321,אולם ספורט,no,no,no
חבל מודיעין,193900,659786,34.93319681,32.03061291,מגרש ספורט,no,no,no
חבל מודיעין,191948,662902,34.91244353,32.05866699,מגרש ספורט,no,no,no
חבל מודיעין,194932,656347,34.94420936,31.99962281,מגרש ספורט,no,no,no
חבל מודיעין,194927,656415,34.94415472,32.00023593,מגרש ספורט,no,no,no
חבל מודיעין,193310,651890,34.9271654,31.9593929,אולם ספורט,no,no,no
חבל מודיעין,193340,651890,34.92748274,31.9593936,כדורגל,no,no,no
חבל מודיעין,203380,646400,35.03377717,31.91007101,מגרש ספורט,no,no,no
חבל מודיעין,193310,651890,34.9271654,31.9593929,כדורסל,no,no,no
חבל מודיעין,195790,653880,34.95334983,31.97739352,אולם ספורט,yes,yes,yes
חבל מודיעין,195090,653850,34.94594458,31.97710811,כדורגל,no,yes,yes
חבל מודיעין,195620,653910,34.95155048,31.9776605,מגרש ספורט,no,no,no
חבל מודיעין,195790,653880,34.95334983,31.97739352,כדורגל,no,no,no
חבל מודיעין,195760,653880,34.95303243,31.9773929,מגרש ספורט,no,no,no
חבל מודיעין,193960,655980,34.93393285,31.99629167,מגרש ספורט,no,no,no
חבל מודיעין,192720,651170,34.92094437,31.95288609,כדורגל,no,no,no
חבל מודיעין,192700,651180,34.92073255,31.9529758,מגרש ספורט,no,no,no
חבל מודיעין,191780,658930,34.91077893,32.02284351,אולם ספורט,no,no,no
חבל מודיעין,191700,658920,34.9099324,32.02275137,מגרש ספורט,no,no,no
חבל מודיעין,194770,658340,34.94244386,32.01759223,מגרש ספורט,no,no,no
חבל מודיעין,193880,659820,34.93298418,32.03091907,מגרש ספורט,no,no,no
חבל מודיעין,194770,648300,34.94270099,31.92705061,מגרש ספורט,no,no,no
חבל מודיעין,192140,652270,34.91477847,31.96279214,מגרש ספורט,yes,no,yes
חבל מודיעין,193690,652830,34.9311599,31.96787863,מגרש ספורט,no,no,no
חבל מודיעין,193850,657930,34.93271693,32.01387435,מגרש ספורט,no,no,no
חבל מודיעין,193700,648990,34.93136817,31.93324931,כדורגל,no,no,no
חבל מודיעין,192960,654180,34.9234002,31.98003616,כדורגל,no,no,no
חבל מודיעין,192980,654120,34.92361345,31.97949555,מגרש ספורט,no,no,no
חבל מודיעין,193750,648920,34.93189878,31.93261917,כדורגל,no,no,no
חבל מודיעין,193770,648950,34.93210948,31.93289017,כדורסל,no,no,no
חבל מודיעין,192940,662040,34.92297195,32.05091728,מגרש ספורט,yes,yes,yes
